time,latitude,longitude,depth,mag,place
2022-09-24T22:36:06.361Z,-41.2876,-89.7737,10.0,4.5,southeast of Easter Island
2022-09-25T05:01:34.549Z,-20.4118,-177.3022,342.317,4.1,"232 km WNW of Haveluloto, Tonga"
2022-09-25T09:12:33.312Z,-22.8198,172.9166,10.0,4.4,
2022-09-25T11:36:55.569Z,-11.8487,166.6357,126.908,4.5,"154 km SE of Lata, Solomon Islands"
2022-09-25T12:13:37.379Z,-6.5073,129.8361,157.984,4.6,Banda Sea
2022-09-25T16:32:44.066Z,-25.5904,-176.0988,10.0,4.7,south of the Fiji Islands
2022-09-25T17:02:28.568Z,-23.3799,-66.8356,222.538,4.4,"106 km NNW of San Antonio de los Cobres, Argentina"
2022-09-25T17:31:08.272Z,-9.4806,161.2876,10.0,4.4,Solomon Islands
2022-09-25T17:34:06.149Z,-19.5201,-69.3634,101.874,3.9,"112 km NE of Iquique, Chile"
2022-09-25T17:57:21.119Z,-20.754,-11.1375,10.0,4.5,southern Mid-Atlantic Ridge
2022-09-25T18:20:34.002Z,-20.5601,-11.7179,10.0,4.7,southern Mid-Atlantic Ridge
2022-09-25T18:21:33.134Z,-20.5112,-11.6465,10.0,4.4,southern Mid-Atlantic Ridge
2022-09-25T18:22:47.713Z,-20.7027,-11.6192,10.0,4.2,
2022-09-25T18:37:03.225Z,-20.5841,-11.691,10.0,4.7,southern Mid-Atlantic Ridge
2022-09-25T18:37:44.300Z,-25.391,-69.728,90.66,4.1,"76 km E of Taltal, Chile"
2022-09-25T18:59:54.096Z,-20.4106,-11.7284,10.0,4.1,southern Mid-Atlantic Ridge
2022-09-25T19:43:21.697Z,-1.949,118.8751,10.0,4.7,
2022-09-25T20:29:31.215Z,-3.7325,140.0237,72.791,4.3,"142 km SSW of Abepura, Indonesia"
2022-09-25T21:20:34.177Z,-62.9613,155.4915,10.0,4.4,Balleny Islands region
2022-09-25T21:44:38.459Z,-20.326,-177.7052,568.25,4.4,"275 km WNW of Haveluloto, Tonga"
2022-09-25T21:53:35.116Z,-20.4354,-11.7855,10.0,4.5,southern Mid-Atlantic Ridge
2022-09-26T00:25:50.672Z,-26.5779,71.1913,10.0,4.5,Mid-Indian Ridge
2022-09-26T00:30:11.279Z,-18.5155,-177.917,617.436,4.1,Fiji region
2022-09-26T01:18:26.895Z,-19.2244,-177.5603,538.816,4.2,
2022-09-26T01:27:10.155Z,-20.577,-11.6782,10.0,4.9,southern Mid-Atlantic Ridge
2022-09-26T12:11:58.975Z,-58.8942,-25.495,35.0,4.7,
2022-09-26T13:05:26.159Z,-24.7916,-179.6424,506.641,4.3,south of the Fiji Islands
2022-09-26T13:57:59.329Z,-15.2515,168.186,9.743,5.3,"113 km ENE of Luganville, Vanuatu"
2022-09-26T13:58:44.441Z,-15.2636,168.3782,5.541,5.2,"133 km ENE of Luganville, Vanuatu"
2022-09-26T16:36:32.060Z,-17.824,-178.7115,522.791,4.4,"210 km E of Levuka, Fiji"
2022-09-26T16:51:48.296Z,-12.6263,166.6741,53.548,4.4,"167 km NW of Sola, Vanuatu"
2022-09-26T21:11:32.871Z,-6.4618,154.4762,67.335,5.1,"112 km W of Panguna, Papua New Guinea"
2022-09-26T21:46:06.060Z,-33.6886,-72.6129,19.871,4.3,"93 km W of San Antonio, Chile"
2022-09-26T22:07:11.998Z,-19.8886,-178.0078,571.885,4.2,Fiji region
2022-09-26T22:34:59.212Z,-36.4627,53.2513,10.0,4.4,South Indian Ocean
2022-09-26T23:02:56.679Z,-4.7143,153.7334,11.168,4.6,"New Ireland region, Papua New Guinea"
2022-09-26T23:17:35.311Z,-10.999,113.343,10.0,4.6,"south of Java, Indonesia"
2022-09-27T04:46:45.292Z,-25.4703,-179.3453,501.145,4.3,south of the Fiji Islands
2022-09-27T05:36:47.580Z,-33.0866,-73.1662,10.0,4.4,"143 km W of Valparaíso, Chile"
2022-09-27T05:41:05.953Z,-15.6999,-173.4572,96.88,4.5,"45 km NE of Hihifo, Tonga"
2022-09-27T08:46:56.921Z,-6.2152,146.6044,103.931,4.0,"70 km NW of Lae, Papua New Guinea"
2022-09-27T12:00:59.134Z,-12.9716,167.6723,10.0,4.4,"100 km N of Sola, Vanuatu"
2022-09-27T12:17:17.450Z,-16.3278,-173.5485,67.88,4.4,"49 km SSE of Hihifo, Tonga"
2022-09-27T12:36:47.391Z,-18.376,-174.7382,272.029,4.1,"85 km WNW of Neiafu, Tonga"
2022-09-27T13:05:11.399Z,-54.7613,159.0442,10.0,4.3,
2022-09-27T16:45:14.944Z,-20.4737,-11.6712,10.0,4.7,southern Mid-Atlantic Ridge
2022-09-27T16:53:44.060Z,-30.946,-178.6136,54.042,4.9,"Kermadec Islands, New Zealand"
2022-09-27T17:25:36.843Z,-19.4893,-70.0428,66.485,4.4,"80 km N of Iquique, Chile"
2022-09-27T17:48:07.066Z,-23.1633,-68.6079,171.913,4.4,"50 km WSW of San Pedro de Atacama, Chile"
2022-09-27T17:52:42.593Z,-25.1925,-178.6126,358.842,4.0,south of the Fiji Islands
2022-09-27T17:58:02.839Z,-5.162,125.6734,10.0,4.5,Banda Sea
2022-09-27T18:16:26.196Z,-16.0539,-175.835,354.95,4.2,"218 km W of Hihifo, Tonga"
2022-09-27T20:07:37.066Z,-20.4836,-178.2689,583.357,4.3,Fiji region
2022-09-28T03:23:22.965Z,-19.2533,-69.9585,62.372,4.2,"93 km SSE of Arica, Chile"
2022-09-28T04:36:53.115Z,-8.5494,111.1988,127.304,4.0,"74 km S of Jatiroto, Indonesia"
2022-09-28T04:47:59.143Z,-22.8219,171.5839,10.0,5.4,southeast of the Loyalty Islands
2022-09-28T06:03:10.437Z,-4.387,152.963,13.194,4.7,"77 km E of Kokopo, Papua New Guinea"
2022-09-28T06:34:27.148Z,-57.9624,-25.4991,62.849,5.2,
2022-09-28T09:53:12.116Z,-3.1211,-77.0086,57.812,4.4,"74 km WNW of Alianza Cristiana, Peru"
2022-09-28T10:13:09.682Z,-54.6811,159.0392,9.371,4.4,Macquarie Island region
2022-09-28T11:47:52.829Z,-25.6105,-70.5372,72.077,4.4,"Near the coast of Antofagasta, Chile"
2022-09-28T15:13:46.713Z,-45.8081,-75.9256,10.0,4.6,"245 km W of Puerto Chacabuco, Chile"
2022-09-28T16:11:29.999Z,-17.5099,-178.8806,548.747,4.3,"200 km ENE of Levuka, Fiji"
2022-09-28T18:53:43.612Z,-3.4082,146.2804,10.0,4.6,"187 km SW of Lorengau, Papua New Guinea"
2022-09-28T19:32:34.472Z,-22.4898,-174.6784,10.0,4.6,"131 km SSE of ‘Ohonua, Tonga"
2022-09-28T20:03:59.521Z,-14.2805,-73.6718,82.919,4.6,"17 km SW of Pampachiri, Peru"
2022-09-29T00:30:32.052Z,-24.3428,-176.9695,92.331,4.8,south of the Fiji Islands
2022-09-29T00:42:38.093Z,-13.9991,166.7788,16.837,5.0,Vanuatu
2022-09-29T03:03:24.073Z,-60.8308,-20.025,11.0,6.5,east of the South Sandwich Islands
2022-09-29T03:12:29.326Z,-60.6276,-19.7459,10.0,4.3,east of the South Sandwich Islands
2022-09-29T03:19:50.947Z,-60.8529,-19.8446,10.0,4.4,east of the South Sandwich Islands
2022-09-29T04:11:26.021Z,-60.6693,-20.1642,10.0,5.4,
2022-09-29T04:48:28.404Z,-7.5381,127.5688,146.143,4.0,"125 km NNE of Lospalos, Timor Leste"
2022-09-29T05:43:11.785Z,-19.8859,169.8215,266.342,4.2,"68 km SE of Isangel, Vanuatu"
2022-09-29T08:10:05.150Z,-59.5452,-26.087,45.021,4.6,South Sandwich Islands region
2022-09-29T11:34:44.644Z,-2.4346,139.9549,26.41,5.4,"near the north coast of Papua, Indonesia"
2022-09-29T12:56:31.961Z,-5.4521,102.7025,39.809,4.5,"168 km SSW of Pagar Alam, Indonesia"
2022-09-29T15:09:51.566Z,-28.882,-69.765,115.348,4.5,"102 km ESE of Vallenar, Chile"
2022-09-29T20:45:51.862Z,-2.9087,128.0206,10.0,4.1,"88 km NNW of Ambon, Indonesia"
2022-09-29T20:48:04.488Z,-10.3881,124.7326,10.0,4.2,"76 km SE of Soe, Indonesia"
2022-09-29T21:09:14.726Z,-14.6538,172.2715,605.039,4.4,Vanuatu region
2022-09-29T22:59:01.286Z,-22.9136,172.2913,11.0,5.7,southeast of the Loyalty Islands
2022-09-30T00:21:50.068Z,-10.457,124.7267,10.0,4.0,"81 km SE of Soe, Indonesia"
2022-09-30T00:57:47.471Z,-22.8223,172.3308,10.0,4.5,southeast of the Loyalty Islands
2022-09-30T02:26:22.459Z,-25.2969,-176.7439,78.084,4.9,south of the Fiji Islands
2022-09-30T03:43:08.787Z,-3.7326,144.4065,10.0,4.9,"near the north coast of New Guinea, Papua New Guinea"
2022-09-30T05:46:08.701Z,-17.6303,-179.8695,588.859,4.5,
2022-09-30T06:07:50.709Z,-15.6807,-172.8948,10.0,4.3,"101 km ENE of Hihifo, Tonga"
2022-09-30T06:15:47.189Z,-45.769,-76.122,10.0,5.3,"259 km W of Puerto Chacabuco, Chile"
2022-09-30T06:37:34.323Z,-31.8964,179.877,365.401,4.7,Kermadec Islands region
2022-09-30T07:35:33.692Z,-22.6027,-68.5344,123.847,4.0,"43 km ESE of Calama, Chile"
2022-09-30T07:41:13.582Z,-32.1153,-71.7768,32.088,4.3,"63 km NW of La Ligua, Chile"
2022-09-30T09:20:17.957Z,-59.6939,-26.2424,35.0,4.6,South Sandwich Islands region
2022-09-30T09:22:19.278Z,-6.2026,130.4261,148.697,4.3,Banda Sea
2022-09-30T09:24:35.852Z,-22.788,172.263,10.0,4.9,southeast of the Loyalty Islands
2022-09-30T11:26:52.977Z,-18.4309,-175.7063,264.333,4.6,Tonga
2022-09-30T11:38:34.039Z,-25.6047,-175.4483,10.0,5.0,south of Tonga
2022-09-30T12:09:28.960Z,-16.276,-75.4886,10.0,4.6,"106 km SSW of San Juan, Peru"
2022-09-30T12:57:31.622Z,-6.6378,104.6916,42.829,4.5,"129 km WSW of Labuan, Indonesia"
2022-09-30T13:52:19.071Z,-24.6983,-177.2771,117.68,4.6,
2022-09-30T14:30:23.877Z,-2.4547,121.3631,10.0,4.2,"135 km SSE of Poso, Indonesia"
2022-09-30T14:47:58.554Z,-5.1339,153.3902,35.0,4.3,
2022-09-30T15:40:04.293Z,-28.0523,-68.3144,97.939,4.3,"73 km W of Tinogasta, Argentina"
2022-09-30T15:45:50.515Z,-14.202,167.328,197.047,4.6,"43 km SW of Sola, Vanuatu"
2022-09-30T19:02:27.092Z,-21.8881,-68.6758,130.593,4.1,Chile-Bolivia border region
2022-09-30T22:52:43.612Z,-6.1562,147.5393,52.782,4.3,"55 km NW of Finschhafen, Papua New Guinea"
2022-10-01T03:34:03.795Z,-58.3681,-23.3742,10.0,4.4,South Sandwich Islands region
2022-10-01T05:00:05.827Z,-18.0792,-174.5893,106.8,4.4,Tonga
2022-10-01T05:12:39.578Z,-1.3794,-15.2301,10.0,5.1,north of Ascension Island
2022-10-01T05:33:38.225Z,-20.8448,-69.1339,113.42,4.1,"126 km ESE of Iquique, Chile"
2022-10-01T06:12:03.987Z,-21.2538,-11.8623,10.0,4.5,southern Mid-Atlantic Ridge
2022-10-01T06:18:54.866Z,-30.726,-179.758,365.8,4.3,Kermadec Islands region
2022-10-01T06:23:54.801Z,-7.9533,-74.5299,152.392,4.7,"47 km N of Pucallpa, Peru"
2022-10-01T07:21:18.260Z,-33.8894,179.45,196.25,4.6,south of the Kermadec Islands
2022-10-01T08:40:25.804Z,-23.3347,-66.782,209.863,4.3,"108 km NNW of San Antonio de los Cobres, Argentina"
2022-10-01T10:13:11.845Z,-18.8886,-177.6346,573.359,4.3,Fiji region
2022-10-01T10:25:17.737Z,-4.3082,143.9725,106.839,4.9,"New Guinea, Papua New Guinea"
2022-10-01T12:32:26.071Z,-58.5826,-23.2054,10.0,4.6,South Sandwich Islands region
2022-10-01T13:43:34.853Z,-14.5411,166.806,66.052,4.9,"62 km NNW of Port-Olry, Vanuatu"
2022-10-01T13:50:16.128Z,-3.83,101.8367,59.88,4.9,"47 km W of Bengkulu, Indonesia"
2022-10-01T15:26:43.769Z,-30.6002,-179.1561,249.777,4.9,Kermadec Islands region
2022-10-01T17:28:07.982Z,-56.4097,-26.0441,41.326,4.9,South Sandwich Islands region
2022-10-01T17:51:28.819Z,-15.2091,-174.815,223.92,4.1,"136 km NW of Hihifo, Tonga"
2022-10-01T18:28:35.256Z,-19.6986,-177.9755,447.073,4.4,Fiji region
2022-10-01T18:39:04.700Z,-6.8701,105.8545,10.0,4.3,"54 km S of Labuan, Indonesia"
2022-10-01T18:46:57.762Z,-6.1676,149.5624,43.784,4.4,"4 km NNE of Kandrian, Papua New Guinea"
2022-10-01T19:35:25.463Z,-24.9653,179.8607,500.783,4.5,south of the Fiji Islands
2022-10-01T19:41:35.833Z,-6.7575,129.8913,126.728,4.6,Banda Sea
2022-10-01T20:03:58.991Z,-13.8968,170.57,599.947,4.4,Vanuatu region
2022-10-01T21:24:14.685Z,-5.3236,133.8233,10.0,4.4,
2022-10-01T22:39:30.673Z,-57.9819,-25.4952,37.508,4.7,South Sandwich Islands region
2022-10-01T23:41:28.771Z,-15.0103,-172.1751,5.0,4.9,"119 km SSW of Lotofag?, Samoa"
2022-10-02T00:16:24.053Z,-19.6924,-69.5409,97.8,4.1,"85 km NE of Iquique, Chile"
2022-10-02T00:49:55.605Z,-10.308,124.7821,10.0,4.0,"73 km SE of Soe, Indonesia"
2022-10-02T01:31:12.899Z,-2.7224,139.7302,33.844,4.2,"101 km W of Abepura, Indonesia"
2022-10-02T07:32:25.031Z,-37.9271,77.9202,10.0,5.7,
2022-10-02T07:55:13.606Z,-15.6087,-74.0013,59.383,4.2,"11 km ENE of Tocota, Peru"
2022-10-02T09:55:39.260Z,-7.3341,120.2634,376.141,4.3,"135 km NNE of Labuan Bajo, Indonesia"
2022-10-02T10:36:37.881Z,-21.1003,-68.7299,144.903,4.1,"151 km N of Calama, Chile"
2022-10-02T10:54:24.231Z,-56.6947,-140.8853,10.0,4.6,Pacific-Antarctic Ridge
2022-10-02T11:19:18.623Z,-24.9637,179.8214,504.515,4.1,south of the Fiji Islands
2022-10-02T13:05:39.494Z,-57.7374,-25.381,23.0,5.7,
2022-10-02T14:54:13.546Z,-34.4211,179.9752,67.093,4.4,south of the Kermadec Islands
2022-10-02T14:55:05.635Z,-20.2468,66.3327,10.0,4.3,Mauritius - Reunion region
2022-10-02T16:19:45.437Z,-5.6207,-11.0297,10.0,4.4,Ascension Island region
2022-10-02T19:07:35.325Z,-14.5732,167.2653,163.382,4.6,"55 km NNE of Port-Olry, Vanuatu"
2022-10-02T20:19:38.393Z,-5.4564,129.1504,253.362,4.5,"222 km SSE of Ambon, Indonesia"
2022-10-02T23:08:35.220Z,-17.7509,-178.7916,568.43,4.2,"203 km E of Levuka, Fiji"
2022-10-02T23:15:37.707Z,-5.52,154.1547,156.3,4.1,"171 km WNW of Panguna, Papua New Guinea"
2022-10-03T00:25:26.221Z,-9.9724,118.7151,36.291,4.4,"161 km S of Dompu, Indonesia"
2022-10-03T01:48:48.907Z,-8.6466,-75.9074,10.0,4.6,"64 km ESE of Uchiza, Peru"
2022-10-03T02:00:39.024Z,-8.6326,-75.8969,10.0,4.5,"65 km ESE of Uchiza, Peru"
2022-10-03T05:34:35.903Z,-6.4227,130.0106,126.489,4.4,
2022-10-03T05:47:15.186Z,-18.7241,-177.7383,607.16,4.2,Fiji region
2022-10-03T07:00:39.486Z,-56.3948,-26.0298,10.0,5.4,South Sandwich Islands region
2022-10-03T08:04:42.595Z,-22.7118,-70.4446,27.051,4.4,"73 km SSW of Tocopilla, Chile"
2022-10-03T08:25:45.139Z,-10.4891,124.7925,10.0,4.3,"Timor region, Indonesia"
2022-10-03T09:55:43.774Z,-22.9806,-112.0763,10.0,4.9,Easter Island region
2022-10-03T12:12:37.092Z,-17.5792,-175.1732,248.302,4.1,"172 km NW of Neiafu, Tonga"
2022-10-03T13:14:54.392Z,-2.9509,-80.3428,47.005,4.4,"35 km S of Playas, Ecuador"
2022-10-03T13:24:17.682Z,-61.3736,156.8053,10.0,4.4,Balleny Islands region
2022-10-03T19:39:59.768Z,-24.1376,-66.7267,196.018,4.4,"42 km WNW of San Antonio de los Cobres, Argentina"
2022-10-03T20:05:29.831Z,-22.5599,170.6935,10.0,4.9,southeast of the Loyalty Islands
2022-10-03T21:33:38.175Z,-23.1204,179.0584,530.551,4.3,
2022-10-04T00:09:33.227Z,-56.5515,-25.496,10.0,4.8,South Sandwich Islands region
2022-10-04T00:36:51.602Z,-59.1034,-25.6305,35.0,4.3,South Sandwich Islands region
2022-10-04T02:16:42.123Z,-58.6365,150.5231,10.0,4.5,west of Macquarie Island
2022-10-04T02:50:17.971Z,-9.907,-78.5799,45.895,4.5,"50 km WNW of Huarmey, Peru"
2022-10-04T03:27:35.730Z,-39.9925,46.3699,10.0,4.3,Southwest Indian Ridge
2022-10-04T03:28:51.241Z,-1.5,-9.929,10.0,4.4,north of Ascension Island
2022-10-04T04:39:23.721Z,-49.6808,125.1646,10.0,4.4,western Indian-Antarctic Ridge
2022-10-04T04:52:13.409Z,-8.0698,120.5649,10.0,4.6,"60 km N of Ruteng, Indonesia"
2022-10-04T08:30:29.913Z,-10.9024,166.18,105.663,4.5,"46 km ESE of Lata, Solomon Islands"
2022-10-04T08:37:57.671Z,-17.9806,-178.3513,588.716,4.2,"247 km E of Levuka, Fiji"
2022-10-04T13:08:57.612Z,-22.1875,-68.7347,117.578,4.9,"35 km NNE of Calama, Chile"
2022-10-04T15:51:01.153Z,-27.8355,-66.5385,160.55,4.8,"35 km SW of Andalgalá, Argentina"
2022-10-04T16:30:17.442Z,-24.3964,-67.2181,183.028,4.3,"93 km WSW of San Antonio de los Cobres, Argentina"
2022-10-04T18:28:01.584Z,-6.6885,147.401,10.0,4.2,"44 km E of Lae, Papua New Guinea"
2022-10-04T18:28:03.239Z,-8.1382,120.6369,9.04,4.1,"55 km NNE of Ruteng, Indonesia"
2022-10-04T18:51:25.221Z,-5.465,147.019,170.739,4.4,"139 km N of Lae, Papua New Guinea"
2022-10-04T20:14:44.973Z,-4.8994,104.2551,117.641,4.3,"southern Sumatra, Indonesia"
2022-10-04T22:11:48.863Z,-7.6935,130.0542,28.783,5.1,"Pulau Pulau Tanimbar, Indonesia"
2022-10-05T00:50:42.024Z,-20.3041,-69.3152,95.927,4.7,"87 km E of Iquique, Chile"
2022-10-05T01:48:52.697Z,-24.0349,-66.8011,193.765,4.4,"53 km WNW of San Antonio de los Cobres, Argentina"
2022-10-05T02:59:32.208Z,-11.9006,165.2767,10.0,4.5,"141 km SSW of Lata, Solomon Islands"
2022-10-05T03:44:45.294Z,-15.3686,-174.5271,176.843,4.3,Tonga
2022-10-05T05:27:40.466Z,-5.1789,151.5325,77.93,4.6,"New Britain region, Papua New Guinea"
2022-10-05T08:26:19.604Z,-4.8739,-80.6093,35.0,5.8,Peru-Ecuador border region
2022-10-05T14:02:00.062Z,-7.2508,120.3519,558.111,4.0,"146 km NNE of Labuan Bajo, Indonesia"
2022-10-05T16:17:18.576Z,-58.6537,-25.1789,30.36,5.2,South Sandwich Islands region
2022-10-05T16:40:40.937Z,-22.6817,-70.4804,23.707,4.1,"71 km SSW of Tocopilla, Chile"
2022-10-05T18:16:49.818Z,-58.6386,-25.1767,10.0,5.1,South Sandwich Islands region
2022-10-05T19:08:59.479Z,-7.4093,128.9301,134.98,4.4,"245 km ENE of Lospalos, Timor Leste"
2022-10-05T20:46:10.373Z,-7.9044,-74.5376,158.591,4.3,"52 km N of Pucallpa, Peru"
2022-10-05T21:38:42.080Z,-27.4345,-71.1903,31.521,4.1,"85 km W of Copiapó, Chile"
2022-10-06T01:05:02.927Z,-58.7329,-25.2186,35.0,4.9,
2022-10-06T01:55:47.212Z,-60.6809,-19.9798,10.0,4.8,east of the South Sandwich Islands
2022-10-06T02:02:24.022Z,-58.7337,-25.1833,35.0,5.1,South Sandwich Islands region
2022-10-06T02:28:31.294Z,-2.3623,140.0115,35.0,4.4,"73 km WNW of Abepura, Indonesia"
2022-10-06T02:37:15.798Z,-58.649,-25.1608,35.0,4.6,South Sandwich Islands region
2022-10-06T02:38:57.713Z,-58.714,-24.7526,10.0,4.5,
2022-10-06T03:50:21.421Z,-56.0058,-28.1337,130.655,5.3,
2022-10-06T04:11:58.361Z,-58.4951,-24.8363,21.434,4.2,South Sandwich Islands region
2022-10-06T07:01:26.434Z,-41.8958,84.9535,10.0,4.5,southeast Indian Ridge
2022-10-06T08:14:54.127Z,-3.4193,102.3837,108.524,4.0,"16 km WNW of Curup, Indonesia"
2022-10-06T09:19:32.191Z,-56.0034,-26.9292,79.987,4.6,South Sandwich Islands region
2022-10-06T12:51:32.508Z,-33.247,78.0544,10.0,4.8,
2022-10-06T12:59:09.790Z,-21.2482,-179.2836,611.705,4.2,Fiji region
2022-10-06T15:56:47.958Z,-1.9239,-78.0757,160.383,4.3,"27 km SSW of Palora, Ecuador"
2022-10-06T16:19:15.582Z,-23.3502,-179.629,538.514,4.8,south of the Fiji Islands
2022-10-06T16:20:02.967Z,-17.548,-178.9742,519.713,4.3,"190 km ENE of Levuka, Fiji"
2022-10-06T16:41:56.771Z,-22.7375,-178.3781,328.751,4.3,south of the Fiji Islands
2022-10-06T19:27:41.008Z,-47.1855,-12.071,10.0,5.1,southern Mid-Atlantic Ridge
2022-10-06T20:16:13.736Z,-3.9032,130.1395,52.657,4.4,"149 km ESE of Amahai, Indonesia"
2022-10-07T00:12:06.619Z,-20.7226,-177.7036,502.093,4.6,"263 km W of Haveluloto, Tonga"
2022-10-07T00:21:28.277Z,-58.6214,-24.9279,10.0,4.5,South Sandwich Islands region
2022-10-07T07:22:27.089Z,-33.6268,77.9873,10.0,4.6,Mid-Indian Ridge
2022-10-07T07:58:45.847Z,-16.0465,-174.4857,10.0,4.9,"74 km W of Hihifo, Tonga"
2022-10-07T08:54:26.521Z,-22.3257,-68.8769,130.599,4.5,"Antofagasta, Chile"
2022-10-07T09:24:52.377Z,-15.2706,-173.1968,10.0,5.5,"99 km NE of Hihifo, Tonga"
2022-10-07T11:27:04.900Z,-5.5126,146.4576,35.0,4.2,"81 km ESE of Madang, Papua New Guinea"
2022-10-07T11:48:32.028Z,-14.9812,-173.2752,10.0,4.3,"121 km NNE of Hihifo, Tonga"
2022-10-07T13:13:03.963Z,-7.3752,156.3605,10.0,4.6,"96 km NNW of Gizo, Solomon Islands"
2022-10-07T14:55:16.693Z,-0.5854,-81.0246,10.0,4.3,"54 km NW of Manta, Ecuador"
2022-10-07T15:48:17.455Z,-17.9599,-177.7165,638.625,4.4,Fiji region
2022-10-07T17:32:08.771Z,-21.9289,170.454,39.277,4.2,"269 km E of Tadine, New Caledonia"
2022-10-07T18:26:42.733Z,-9.3105,118.9772,102.84,4.2,"97 km SW of Komodo, Indonesia"
2022-10-07T22:51:01.822Z,-5.1499,130.3418,10.0,4.8,"254 km SE of Amahai, Indonesia"
2022-10-07T22:58:35.261Z,-12.9749,166.7105,95.972,4.2,Santa Cruz Islands
2022-10-07T23:44:51.442Z,-17.8539,-178.4675,569.723,4.2,"235 km E of Levuka, Fiji"
2022-10-08T00:07:09.875Z,-6.4551,131.3449,35.0,4.5,"Pulau Pulau Tanimbar, Indonesia"
2022-10-08T00:27:18.801Z,-21.7921,-67.6388,240.355,4.4,"136 km NNE of San Pedro de Atacama, Chile"
2022-10-08T02:42:40.938Z,-6.5945,128.8543,230.009,4.0,"295 km NE of Lospalos, Timor Leste"
2022-10-08T04:30:44.230Z,-27.7912,-66.6132,158.929,4.3,"37 km SW of Andalgalá, Argentina"
2022-10-08T05:15:55.137Z,-10.1708,-78.7581,46.569,4.4,"67 km W of Huarmey, Peru"
2022-10-08T07:35:59.432Z,-29.7117,-177.6491,32.131,4.2,"Kermadec Islands, New Zealand"
2022-10-08T08:26:12.581Z,-1.6068,101.6593,222.578,4.2,"southern Sumatra, Indonesia"
2022-10-08T09:39:20.933Z,-29.9756,-177.5585,35.678,4.8,"Kermadec Islands, New Zealand"
2022-10-08T10:20:44.062Z,-45.0562,167.3876,79.698,4.2,"47 km NNW of Te Anau, New Zealand"
2022-10-08T10:28:57.843Z,-7.5097,129.0271,112.573,4.3,"250 km ENE of Lospalos, Timor Leste"
2022-10-08T10:45:01.746Z,-6.0089,146.7648,106.572,4.0,"83 km NNW of Lae, Papua New Guinea"
2022-10-08T13:30:27.879Z,-54.3765,-132.763,10.0,4.6,Pacific-Antarctic Ridge
2022-10-08T14:42:18.440Z,-54.1838,-132.953,10.0,5.7,
2022-10-08T17:34:31.399Z,-7.5049,126.3676,13.313,5.1,"107 km N of Baukau, Timor Leste"
2022-10-08T17:45:52.701Z,-34.5408,-179.5149,10.0,4.1,south of the Kermadec Islands
2022-10-08T17:56:19.333Z,-6.5966,129.8011,150.859,4.2,Banda Sea
2022-10-08T19:13:33.103Z,-10.1394,160.6529,35.0,4.5,
2022-10-08T19:57:10.600Z,-52.9709,22.085,10.0,4.6,
2022-10-08T20:45:45.450Z,-17.5661,-178.9004,541.967,4.4,"196 km ENE of Levuka, Fiji"
2022-10-08T21:12:30.877Z,-1.1306,128.8154,10.0,4.9,"244 km N of Amahai, Indonesia"
2022-10-08T21:46:04.710Z,-4.0879,68.3731,10.0,4.7,Chagos Archipelago region
2022-10-09T03:07:59.244Z,-22.0725,-68.4159,114.698,4.1,"67 km NE of Calama, Chile"
2022-10-09T03:43:41.289Z,-7.9955,109.0697,78.38,4.2,"44 km SSW of Kroya, Indonesia"
2022-10-09T06:47:29.342Z,-59.7477,-24.3191,10.0,4.6,South Sandwich Islands region
2022-10-09T09:35:26.850Z,-19.7182,-177.721,428.79,4.5,Fiji region
2022-10-09T10:02:47.237Z,-6.8537,106.183,65.545,4.9,"43 km WNW of Pelabuhanratu, Indonesia"
2022-10-09T10:33:16.524Z,-3.2249,130.4429,17.699,4.5,"169 km E of Amahai, Indonesia"
2022-10-09T14:14:23.217Z,-24.1778,-179.7646,520.136,4.5,south of the Fiji Islands
2022-10-09T14:15:35.754Z,-35.655,-71.4967,96.183,4.1,"9 km WNW of Colbún, Chile"
2022-10-09T14:25:35.739Z,-15.5043,166.7446,27.651,4.4,"44 km W of Luganville, Vanuatu"
2022-10-09T14:43:51.299Z,-19.0449,-177.3524,580.331,4.5,Fiji region
2022-10-09T15:10:12.018Z,-2.4667,140.5871,27.539,4.6,"15 km NNW of Abepura, Indonesia"
2022-10-09T16:19:08.663Z,-26.2583,-69.0772,114.215,4.2,"97 km E of Diego de Almagro, Chile"
2022-10-09T16:38:04.811Z,-1.3636,-23.9041,10.0,6.2,central Mid-Atlantic Ridge
2022-10-09T20:56:25.980Z,-30.5869,-177.9985,35.0,4.5,"Kermadec Islands, New Zealand"
2022-10-09T21:10:38.820Z,-3.8694,142.9156,10.0,5.4,"near the north coast of New Guinea, Papua New Guinea"
2022-10-09T22:10:47.748Z,-1.2599,126.4519,10.0,4.3,"249 km SSW of Ternate, Indonesia"
2022-10-09T22:48:58.620Z,-23.9948,-66.6813,219.921,4.3,"44 km NW of San Antonio de los Cobres, Argentina"
2022-10-09T22:58:49.667Z,-16.4225,178.0237,10.0,5.4,"128 km NNE of Ba, Fiji"
2022-10-10T00:46:55.888Z,-58.6076,-26.2274,10.0,4.6,South Sandwich Islands region
2022-10-10T04:58:11.458Z,-7.1112,129.7405,114.087,4.2,"Kepulauan Babar, Indonesia"
2022-10-10T07:58:28.444Z,-33.0276,-70.9413,71.318,4.1,"20 km S of Llaillay, Chile"
2022-10-10T11:06:13.537Z,-7.1318,129.4678,116.544,4.3,"Kepulauan Babar, Indonesia"
